alpha,metric,group,data,opt
0.35,ETD,45-49,0.3094233473980309,ETDopt
0.35,ETD,50-55,0.3075396825396825,ETDopt
0.35,ETD,56+,0.31045751633986923,ETDopt
0.4,ndcg,Overall,0.02763234337389583,ETDopt
0.4,ndcg,Male,0.07737056144690832,ETDopt
0.4,ndcg,Female,0.0,ETDopt
0.4,ndcg,Under 18,0.0,ETDopt
0.4,ndcg,18-24,0.0,ETDopt
0.4,ndcg,25-34,0.19342640361727081,ETDopt
0.4,ndcg,35-44,nan,ETDopt
0.4,ndcg,45-49,nan,ETDopt
0.4,ndcg,50-55,nan,ETDopt
0.4,ndcg,56+,nan,ETDopt
0.4,hr,Overall,0.07142857142857142,ETDopt
0.4,hr,Male,0.2,ETDopt
0.4,hr,Female,0.0,ETDopt
0.4,hr,Under 18,0.0,ETDopt
0.4,hr,18-24,0.0,ETDopt
0.4,hr,25-34,0.5,ETDopt
0.4,hr,35-44,nan,ETDopt
0.4,hr,45-49,nan,ETDopt
0.4,hr,50-55,nan,ETDopt
0.4,hr,56+,nan,ETDopt
0.4,recall,Overall,0.017857142857142856,ETDopt
0.4,recall,Male,0.05,ETDopt
0.4,recall,Female,0.0,ETDopt
0.4,recall,Under 18,0.0,ETDopt
0.4,recall,18-24,0.0,ETDopt
0.4,recall,25-34,0.125,ETDopt
0.4,recall,35-44,nan,ETDopt
0.4,recall,45-49,nan,ETDopt
0.4,recall,50-55,nan,ETDopt
0.4,recall,56+,nan,ETDopt
0.4,precision,Overall,0.0071428571428571435,ETDopt
0.4,precision,Male,0.02,ETDopt
0.4,precision,Female,0.0,ETDopt
0.4,precision,Under 18,0.0,ETDopt
0.4,precision,18-24,0.0,ETDopt
