alpha,metric,group,data,opt
0.3,ndcg,18-24,0.0,ETD_LIR_opt
0.3,ndcg,25-34,0.25,ETD_LIR_opt
0.3,ndcg,35-44,nan,ETD_LIR_opt
0.3,ndcg,45-49,nan,ETD_LIR_opt
0.3,ndcg,50-55,nan,ETD_LIR_opt
0.3,ndcg,56+,nan,ETD_LIR_opt
0.3,hr,Overall,0.07142857142857142,ETD_LIR_opt
0.3,hr,Male,0.2,ETD_LIR_opt
0.3,hr,Female,0.0,ETD_LIR_opt
0.3,hr,Under 18,0.0,ETD_LIR_opt
0.3,hr,18-24,0.0,ETD_LIR_opt
0.3,hr,25-34,0.5,ETD_LIR_opt
0.3,hr,35-44,nan,ETD_LIR_opt
0.3,hr,45-49,nan,ETD_LIR_opt
0.3,hr,50-55,nan,ETD_LIR_opt
0.3,hr,56+,nan,ETD_LIR_opt
0.3,recall,Overall,0.017857142857142856,ETD_LIR_opt
0.3,recall,Male,0.05,ETD_LIR_opt
0.3,recall,Female,0.0,ETD_LIR_opt
0.3,recall,Under 18,0.0,ETD_LIR_opt
0.3,recall,18-24,0.0,ETD_LIR_opt
0.3,recall,25-34,0.125,ETD_LIR_opt
0.3,recall,35-44,nan,ETD_LIR_opt
0.3,recall,45-49,nan,ETD_LIR_opt
0.3,recall,50-55,nan,ETD_LIR_opt
0.3,recall,56+,nan,ETD_LIR_opt
0.3,precision,Overall,0.0071428571428571435,ETD_LIR_opt
0.3,precision,Male,0.02,ETD_LIR_opt
0.3,precision,Female,0.0,ETD_LIR_opt
0.3,precision,Under 18,0.0,ETD_LIR_opt
0.3,precision,18-24,0.0,ETD_LIR_opt
0.3,precision,25-34,0.05,ETD_LIR_opt
0.3,precision,35-44,nan,ETD_LIR_opt
0.3,precision,45-49,nan,ETD_LIR_opt
0.3,precision,50-55,nan,ETD_LIR_opt
0.3,precision,56+,nan,ETD_LIR_opt
0.3,LIR,Overall,0.08817064323954503,ETD_LIR_opt
0.3,LIR,Male,0.08970895940552782,ETD_LIR_opt
0.3,LIR,Female,0.08345659291045482,ETD_LIR_opt
0.3,LIR,Under 18,0.07811609885333985,ETD_LIR_opt
0.3,LIR,18-24,0.09589000418500383,ETD_LIR_opt
0.3,LIR,25-34,0.08898408370478242,ETD_LIR_opt
0.3,LIR,35-44,0.07080186082933843,ETD_LIR_opt
0.3,LIR,45-49,0.08357175491734384,ETD_LIR_opt
0.3,LIR,50-55,0.045659018017067544,ETD_LIR_opt
0.3,LIR,56+,0.0754254026830669,ETD_LIR_opt
0.3,SEP,Overall,0.8579492616323324,ETD_LIR_opt
0.3,SEP,Male,0.8569007294119849,ETD_LIR_opt
0.3,SEP,Female,0.8598831757984468,ETD_LIR_opt
0.3,SEP,Under 18,0.8595878719465213,ETD_LIR_opt
0.3,SEP,18-24,0.8570969511052658,ETD_LIR_opt
0.3,SEP,25-34,0.8570561280628178,ETD_LIR_opt
0.3,SEP,35-44,0.8535149694961887,ETD_LIR_opt
0.3,SEP,45-49,0.8619887064370167,ETD_LIR_opt
0.3,SEP,50-55,0.8545897775491998,ETD_LIR_opt
0.3,SEP,56+,0.8658616276631668,ETD_LIR_opt
0.3,ETD,Overall,0.3102262896689888,ETD_LIR_opt
0.3,ETD,Male,0.3111788258847083,ETD_LIR_opt
0.3,ETD,Female,0.3113523656346334,ETD_LIR_opt
0.3,ETD,Under 18,0.31049868766404204,ETD_LIR_opt
0.3,ETD,18-24,0.31208861381275177,ETD_LIR_opt
0.3,ETD,25-34,0.3111014660493827,ETD_LIR_opt
0.3,ETD,35-44,0.30914750957854403,ETD_LIR_opt
0.3,ETD,45-49,0.30801687763713076,ETD_LIR_opt
0.3,ETD,50-55,0.30555555555555564,ETD_LIR_opt
